"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2023-3-6","682.50","690.75","692.25","684.75","0.02K","-1.90%"
"2023-3-7","684.75","684.75","684.75","684.75","0.06K","0.33%"
"2023-3-8","674.50","674.50","674.50","674.50","0.03K","-1.50%"
"2023-3-9","653.50","653.50","653.50","653.50","0.04K","-3.11%"
"2023-3-10","666.75","662.25","662.25","662.25","0.04K","2.03%"
"2023-3-13","672.25","660.50","660.75","660.50","0.03K","0.82%"
"2023-3-14","686.50","686.50","686.50","686.50","0.04K","2.12%"
"2023-3-15","702.75","697.25","706.00","692.75","50.73K","2.37%"
"2023-3-16","699.00","704.00","704.00","691.50","43.89K","-0.53%"
"2023-3-17","710.50","697.25","712.50","697.25","58.01K","1.65%"
"2023-3-20","700.75","708.50","708.50","695.25","61.28K","-1.37%"
"2023-3-21","683.25","700.00","705.50","680.25","68.06K","-2.50%"
"2023-3-22","663.50","682.50","684.00","654.00","89.22K","-2.89%"
"2023-3-23","662.00","663.00","675.50","657.25","56.07K","-0.23%"
"2023-3-24","688.50","660.25","700.50","656.25","114.50K","4.00%"
"2023-3-27","698.00","691.00","706.50","680.25","58.96K","1.38%"
"2023-3-28","699.75","698.50","704.75","691.50","51.08K","0.25%"
"2023-3-29","704.75","698.25","724.00","696.50","77.19K","0.71%"
"2023-3-30","692.25","705.25","710.00","690.25","45.51K","-1.77%"
"2023-3-31","692.25","692.50","701.25","681.00","58.01K","0.00%"
"2023-4-3","693.50","697.00","710.00","691.50","51.07K","0.18%"
"2023-4-4","691.50","697.00","701.50","688.00","44.90K","-0.29%"
"2023-4-5","682.00","693.00","693.25","675.00","56.29K","-1.37%"
"2023-4-6","675.50","682.25","685.00","671.25","55.62K","-0.95%"
"2023-4-7","675.50","675.50","675.50","675.50","","0.00%"
"2023-4-10","678.50","684.50","687.50","668.25","67.55K","0.44%"
"2023-4-11","674.00","680.25","686.00","666.25","114.95K","-0.66%"
"2023-4-12","679.50","673.00","683.75","673.00","111.54K","0.82%"
"2023-4-13","667.00","680.75","680.75","664.50","91.66K","-1.84%"
"2023-4-14","682.50","668.75","685.25","661.25","81.45K","2.32%"
"2023-4-17","696.50","686.25","697.00","674.50","71.09K","2.05%"
"2023-4-18","698.00","693.50","707.00","689.25","44.59K","0.22%"
"2023-4-19","681.75","699.00","699.00","680.75","31.37K","-2.33%"
"2023-4-20","667.75","683.00","684.75","666.50","36.94K","-2.05%"
"2023-4-21","661.75","667.75","673.25","658.00","34.37K","-0.90%"
"2023-4-24","643.50","669.25","669.50","643.25","25.97K","-2.76%"
"2023-4-25","638.75","643.50","646.75","628.25","26.65K","-0.74%"
"2023-4-26","627.25","639.75","643.00","626.50","18.04K","-1.80%"
"2023-4-27","614.75","628.75","630.75","610.50","18.40K","-1.99%"
"2023-4-28","619.75","611.75","623.00","610.25","1.02K","0.81%"
"2023-5-1","603.75","620.00","620.00","599.50","1.11K","-2.58%"
"2023-5-2","595.50","612.00","612.75","596.50","0.41K","-1.37%"
"2023-5-3","626.25","596.00","620.75","596.00","0.35K","5.16%"
"2023-5-4","631.50","624.00","625.25","624.00","0.19K","0.84%"
"2023-5-5","647.00","647.00","647.00","647.00","0.08K","2.45%"
"2023-5-8","641.00","647.50","647.50","641.00","0.02K","-0.93%"
"2023-5-9","630.50","628.00","628.00","628.00","0.01K","-1.64%"
"2023-5-10","628.25","628.25","628.25","628.25","0.04K","-0.36%"
"2023-5-11","614.25","617.50","617.50","617.50","0.02K","-2.23%"
"2023-5-12","624.50","624.50","624.50","624.50","0.07K","1.67%"
"2023-5-15","660.75","635.00","663.75","632.50","67.50K","5.80%"
"2023-5-16","647.50","661.75","664.25","640.00","62.56K","-2.01%"
"2023-5-17","625.50","646.75","654.25","616.00","98.46K","-3.40%"
"2023-5-18","611.75","626.25","626.50","605.50","59.51K","-2.20%"
"2023-5-19","605.00","611.00","620.75","602.00","62.74K","-1.10%"
"2023-5-22","606.25","607.75","613.75","596.25","60.94K","0.21%"
"2023-5-23","622.25","607.50","624.75","594.25","57.43K","2.64%"
"2023-5-24","606.25","621.00","624.50","602.25","61.47K","-2.57%"
"2023-5-25","604.25","607.00","616.50","599.00","53.31K","-0.33%"
"2023-5-26","616.00","606.00","618.50","602.50","48.35K","1.94%"
"2023-5-30","591.00","616.75","616.75","588.75","74.48K","-4.06%"
"2023-5-31","594.25","591.50","595.00","573.25","73.77K","0.55%"
"2023-6-1","610.75","594.25","617.50","593.00","80.03K","2.78%"
"2023-6-2","619.00","610.25","622.50","602.25","69.36K","1.35%"
"2023-6-5","624.00","621.50","631.50","615.50","69.49K","0.81%"
"2023-6-6","627.75","624.25","648.00","621.25","113.88K","0.60%"
"2023-6-7","616.75","626.50","635.50","613.25","89.27K","-1.75%"
"2023-6-8","626.25","616.00","629.00","611.25","98.91K","1.54%"
"2023-6-9","630.25","624.50","632.25","618.50","113.04K","0.64%"
"2023-6-12","633.75","629.75","638.75","622.25","91.97K","0.56%"
"2023-6-13","636.25","634.50","649.25","626.75","106.16K","0.39%"
"2023-6-14","630.25","638.00","639.00","625.00","70.76K","-0.94%"
"2023-6-15","661.50","629.00","665.25","628.25","72.09K","4.96%"
"2023-6-16","688.00","659.75","697.00","656.00","99.94K","4.01%"
"2023-6-20","695.75","687.00","700.00","676.25","76.04K","1.13%"
"2023-6-21","734.50","700.50","735.50","699.25","59.23K","5.57%"
"2023-6-22","739.00","730.25","747.00","725.50","49.75K","0.61%"
"2023-6-23","733.25","737.00","737.75","718.75","52.47K","-0.78%"
"2023-6-26","724.25","734.25","756.75","719.00","37.36K","-1.23%"
"2023-6-27","685.00","724.25","725.75","681.50","21.84K","-5.42%"
"2023-6-28","655.75","684.75","692.50","653.25","19.74K","-4.27%"
"2023-6-29","653.00","655.50","663.75","650.75","13.94K","-0.42%"
"2023-6-30","636.25","654.00","663.75","634.25","1.37K","-2.57%"
"2023-7-3","628.50","630.00","642.25","628.25","0.69K","-1.22%"
"2023-7-5","662.00","640.00","658.00","635.00","0.29K","5.33%"
"2023-7-6","647.00","654.50","654.75","640.75","0.19K","-2.27%"
"2023-7-7","639.50","642.75","646.75","642.75","0.06K","-1.16%"
"2023-7-10","636.25","641.75","645.75","637.50","0.02K","-0.51%"
"2023-7-11","649.50","645.00","650.00","642.75","0.12K","2.08%"
"2023-7-12","621.25","645.00","645.00","625.00","0.01K","-4.35%"
"2023-7-13","627.50","614.25","625.00","614.25","0.02K","1.01%"
"2023-7-14","641.50","641.50","641.50","641.50","0.05K","2.23%"
"2023-7-17","653.75","666.00","689.25","651.00","73.58K","1.91%"
"2023-7-18","670.75","649.25","675.00","642.25","54.95K","2.60%"
"2023-7-19","727.75","669.00","730.75","664.00","148.75K","8.50%"
"2023-7-20","727.00","725.00","750.75","711.25","136.38K","-0.10%"
"2023-7-21","697.50","724.75","733.25","693.50","95.07K","-4.06%"
"2023-7-24","757.50","702.00","757.50","698.75","96.76K","8.60%"
"2023-7-25","760.25","754.25","777.25","736.50","107.92K","0.36%"
"2023-7-26","720.00","757.00","757.50","709.00","105.76K","-5.29%"
"2023-7-27","712.75","723.25","740.00","711.75","75.10K","-1.01%"
"2023-7-28","704.25","714.75","720.25","689.00","74.61K","-1.19%"
"2023-7-31","665.75","702.50","703.00","660.25","104.58K","-5.47%"
"2023-8-1","652.25","670.00","675.00","643.25","69.42K","-2.03%"
"2023-8-2","640.00","654.50","684.00","636.00","90.38K","-1.88%"
"2023-8-3","627.00","639.25","648.25","626.25","65.70K","-2.03%"
"2023-8-4","633.00","627.75","653.75","627.25","70.99K","0.96%"
"2023-8-7","657.50","646.00","663.75","636.00","104.53K","3.87%"
"2023-8-8","656.25","657.50","662.25","643.00","81.63K","-0.19%"
"2023-8-9","635.00","655.50","658.25","633.50","70.50K","-3.24%"
"2023-8-10","637.75","637.25","644.00","635.00","67.43K","0.43%"
"2023-8-11","626.75","638.00","639.75","624.25","72.25K","-1.72%"
"2023-8-14","616.00","632.75","635.00","605.25","56.04K","-1.72%"
"2023-8-15","598.50","618.50","619.00","595.75","52.40K","-2.84%"
"2023-8-16","597.75","598.75","607.50","591.50","41.34K","-0.13%"
"2023-8-17","589.50","599.75","601.25","586.25","31.44K","-1.38%"
"2023-8-18","613.25","589.00","615.75","588.50","32.90K","4.03%"
"2023-8-21","599.25","618.00","620.75","595.75","24.48K","-2.28%"
"2023-8-22","601.75","599.00","610.75","594.50","26.01K","0.42%"
"2023-8-23","612.50","604.25","617.00","598.25","22.59K","1.79%"
"2023-8-24","604.00","614.75","615.00","598.25","21.79K","-1.39%"
"2023-8-25","593.25","604.50","609.75","587.50","29.00K","-1.78%"
"2023-8-28","588.00","593.50","599.25","584.00","21.64K","-0.88%"
"2023-8-29","569.75","588.00","589.00","568.75","27.77K","-3.10%"
"2023-8-30","576.75","572.75","579.50","564.50","12.82K","1.23%"
"2023-8-31","573.00","574.00","582.75","566.00","1.70K","-0.65%"
"2023-9-1","567.50","574.00","585.00","571.00","0.73K","-0.96%"
"2023-9-5","572.50","569.25","575.00","567.00","0.10K","0.88%"
"2023-9-6","581.00","577.50","587.00","576.50","0.31K","1.48%"
"2023-9-7","571.50","578.25","585.00","578.25","0.15K","-1.64%"
"2023-9-8","567.25","567.25","567.25","567.25","0.05K","-0.74%"
"2023-9-11","556.00","561.50","561.50","558.00","0.19K","-1.98%"
"2023-9-12","560.25","557.25","557.25","548.00","0.17K","0.76%"
"2023-9-13","569.00","562.50","565.50","562.50","0.04K","1.56%"
"2023-9-14","567.50","567.50","567.50","567.50","0.10K","-0.26%"
"2023-9-15","604.25","594.25","607.50","591.75","65.39K","6.48%"
"2023-9-18","591.25","604.00","604.25","587.00","64.92K","-2.15%"
"2023-9-19","584.00","588.00","592.75","581.00","58.59K","-1.23%"
"2023-9-20","588.75","585.25","596.25","581.50","63.64K","0.81%"
"2023-9-21","575.75","589.00","590.25","575.00","50.33K","-2.21%"
"2023-9-22","579.50","576.50","582.50","572.75","45.56K","0.65%"
"2023-9-25","589.00","577.00","590.00","573.75","44.70K","1.64%"
"2023-9-26","589.00","589.00","596.75","583.25","48.88K","0.00%"
"2023-9-27","579.50","589.25","594.50","578.50","55.81K","-1.61%"
"2023-9-28","578.75","580.50","583.50","575.25","43.97K","-0.13%"
"2023-9-29","541.50","579.50","585.50","540.00","123.78K","-6.44%"
"2023-10-2","564.75","545.00","567.00","541.25","96.36K","4.29%"
"2023-10-3","568.50","568.25","575.00","562.75","75.41K","0.66%"
"2023-10-4","560.00","567.50","569.75","551.75","66.48K","-1.50%"
"2023-10-5","578.25","559.75","580.25","559.00","69.81K","3.26%"
"2023-10-6","568.25","576.00","580.25","566.50","50.14K","-1.73%"
"2023-10-9","572.75","573.25","581.50","570.00","46.09K","0.79%"
"2023-10-10","558.50","573.75","574.75","555.50","48.42K","-2.49%"
"2023-10-11","556.00","559.00","560.75","551.00","43.90K","-0.45%"
"2023-10-12","571.50","557.25","574.50","547.25","83.01K","2.79%"
"2023-10-13","579.75","572.00","586.25","569.50","87.48K","1.44%"
"2023-10-16","577.25","580.00","588.50","575.25","56.77K","-0.43%"
"2023-10-17","570.50","577.00","582.25","568.50","53.41K","-1.17%"
"2023-10-18","580.25","572.50","584.00","571.25","52.74K","1.71%"
"2023-10-19","594.00","579.75","594.50","576.50","65.38K","2.37%"
"2023-10-20","586.00","594.00","604.50","583.25","81.52K","-1.35%"
"2023-10-23","587.25","586.50","595.25","582.00","48.39K","0.21%"
"2023-10-24","580.50","587.75","588.00","572.75","47.63K","-1.15%"
"2023-10-25","568.50","580.00","586.25","567.00","57.95K","-2.07%"
"2023-10-26","579.50","569.25","580.50","563.25","72.44K","1.93%"
"2023-10-27","575.50","580.25","582.50","571.00","48.61K","-0.69%"
"2023-10-30","566.00","576.00","577.00","565.25","60.51K","-1.65%"
"2023-10-31","556.25","568.25","568.50","554.50","72.02K","-1.72%"
"2023-11-1","561.75","557.50","564.75","554.75","58.78K","0.99%"
"2023-11-2","565.50","562.25","569.50","557.25","53.49K","0.67%"
"2023-11-3","572.50","565.75","574.50","563.75","41.97K","1.24%"
"2023-11-6","575.75","573.00","577.75","566.50","68.70K","0.57%"
"2023-11-7","570.25","574.00","582.25","564.50","106.30K","-0.96%"
"2023-11-8","592.25","571.50","598.75","570.25","144.37K","3.86%"
"2023-11-9","580.75","590.00","592.50","573.00","85.08K","-1.94%"
"2023-11-10","575.25","581.75","583.00","570.75","68.74K","-0.95%"
"2023-11-13","579.00","575.00","582.00","567.25","80.61K","0.65%"
"2023-11-14","572.00","581.00","585.00","570.25","65.17K","-1.21%"
"2023-11-15","560.50","572.75","579.25","557.00","83.31K","-2.01%"
"2023-11-16","553.50","562.25","562.50","547.00","57.40K","-1.25%"
"2023-11-17","550.75","555.75","557.75","547.00","51.40K","-0.50%"
"2023-11-20","543.50","550.75","554.00","541.00","42.77K","-1.32%"
"2023-11-21","555.00","544.00","557.00","541.75","43.24K","2.12%"
"2023-11-22","555.75","556.00","563.50","554.50","29.11K","0.14%"
"2023-11-24","548.75","555.00","555.75","546.50","26.20K","-1.26%"
"2023-11-27","534.25","550.00","552.75","527.50","41.48K","-2.64%"
"2023-11-28","543.75","534.00","545.50","528.00","31.63K","1.78%"
"2023-11-29","556.00","544.50","559.00","542.75","19.77K","2.25%"
"2023-11-30","570.25","557.50","570.25","555.50","1.56K","2.56%"
"2023-12-1","577.00","569.25","577.50","569.25","0.67K","1.18%"
"2023-12-4","595.75","583.00","583.00","583.00","0.37K","3.25%"
"2023-12-5","620.75","601.00","619.25","597.75","0.58K","4.20%"
"2023-12-6","615.75","625.75","634.00","621.75","0.05K","-0.81%"
"2023-12-7","626.00","622.75","622.75","622.75","0.09K","1.66%"
"2023-12-8","615.00","618.75","619.00","618.00","0.02K","-1.76%"
"2023-12-11","591.25","591.25","591.25","591.25","0.20K","-3.86%"
"2023-12-12","607.00","607.00","607.00","607.00","0.15K","2.66%"
"2023-12-13","585.25","585.25","585.25","585.25","0.21K","-3.58%"
"2023-12-14","594.00","594.00","594.00","594.00","0.15K","1.50%"
"2023-12-15","629.25","616.00","630.00","610.75","52.71K","5.93%"
"2023-12-18","617.00","629.75","632.00","614.75","43.59K","-1.95%"
"2023-12-19","622.75","618.25","624.25","611.25","42.92K","0.93%"
"2023-12-20","610.00","622.50","625.25","609.00","39.37K","-2.05%"
"2023-12-21","612.50","611.50","617.25","610.25","33.65K","0.41%"
"2023-12-22","616.25","612.50","618.25","610.75","26.13K","0.61%"
"2023-12-26","636.25","615.00","639.75","611.50","40.67K","3.25%"
"2023-12-27","623.00","636.00","637.50","619.25","38.06K","-2.08%"
"2023-12-28","631.50","624.25","636.25","621.75","32.25K","1.36%"
"2023-12-29","628.00","631.00","633.50","621.50","34.75K","-0.55%"
"2024-1-2","606.75","628.75","628.75","604.75","61.47K","-3.38%"
"2024-1-3","600.25","608.00","609.75","598.25","64.00K","-1.07%"
"2024-1-4","613.50","601.50","614.50","591.25","63.69K","2.21%"
"2024-1-5","616.00","613.00","621.50","611.50","43.10K","0.41%"
"2024-1-8","596.25","617.00","617.25","593.00","70.38K","-3.21%"
"2024-1-9","610.00","596.00","613.75","594.00","57.13K","2.31%"
"2024-1-10","610.75","610.25","612.00","603.75","40.39K","0.12%"
"2024-1-11","603.75","610.00","614.75","602.00","38.91K","-1.15%"
"2024-1-12","596.00","604.00","611.75","587.25","82.71K","-1.28%"
"2024-1-16","582.00","596.00","602.25","576.75","61.37K","-2.35%"
"2024-1-17","582.50","581.50","595.75","577.75","69.55K","0.09%"
"2024-1-18","585.50","583.50","587.00","573.25","50.95K","0.52%"
"2024-1-19","593.25","586.25","598.00","584.75","48.39K","1.32%"
"2024-1-22","596.50","593.50","600.25","587.00","36.37K","0.55%"
"2024-1-23","596.50","596.00","606.75","593.75","42.18K","0.00%"
"2024-1-24","610.75","598.00","612.25","596.50","56.70K","2.39%"
"2024-1-25","612.25","611.50","617.25","606.50","54.71K","0.25%"
"2024-1-26","600.25","612.00","614.00","592.25","69.59K","-1.96%"
"2024-1-29","593.50","601.25","601.75","587.50","41.48K","-1.12%"
"2024-1-30","605.50","593.50","606.75","584.50","51.99K","2.02%"
"2024-1-31","595.25","605.00","605.00","591.75","43.15K","-1.69%"
"2024-2-1","601.50","595.25","603.00","587.00","62.58K","1.05%"
"2024-2-2","599.75","601.50","611.50","595.75","66.72K","-0.29%"
"2024-2-5","590.25","600.00","601.75","586.75","51.24K","-1.58%"
"2024-2-6","595.00","590.50","597.50","588.00","47.58K","0.80%"
"2024-2-7","602.00","594.75","606.75","590.75","79.58K","1.18%"
"2024-2-8","588.50","601.25","602.00","583.75","78.67K","-2.24%"
"2024-2-9","596.75","591.25","605.50","588.00","100.82K","1.40%"
"2024-2-12","597.50","596.25","603.00","588.50","69.03K","0.13%"
"2024-2-13","597.50","597.00","603.50","592.25","82.48K","0.00%"
"2024-2-14","585.50","597.25","597.75","577.50","84.59K","-2.01%"
"2024-2-15","567.00","585.75","585.75","565.25","79.70K","-3.16%"
"2024-2-16","560.50","566.00","571.75","556.75","53.03K","-1.15%"
"2024-2-20","582.75","558.50","585.00","555.25","53.10K","3.97%"
"2024-2-21","583.25","581.75","584.75","574.00","35.04K","0.09%"
"2024-2-22","583.25","582.00","600.00","579.75","40.23K","0.00%"
"2024-2-23","573.50","584.75","592.50","572.50","30.81K","-1.67%"
"2024-2-26","577.25","573.50","578.75","562.00","23.80K","0.65%"
"2024-2-27","586.00","576.00","591.75","575.50","15.96K","1.52%"
"2024-2-28","571.00","586.50","588.00","569.75","13.39K","-2.56%"
"2024-2-29","577.50","570.00","582.00","567.00","1.25K","1.14%"
"2024-3-1","560.00","577.75","577.75","558.25","0.55K","-3.03%"
"2024-3-4","563.50","564.00","564.00","564.00","0.11K","0.63%"
"2024-3-5","545.75","554.75","554.75","547.50","0.03K","-3.15%"
"2024-3-6","521.25","519.75","519.75","519.75","0.21K","-4.49%"
"2024-3-7","520.75","526.50","526.50","523.25","0.25K","-0.10%"
"2024-3-8","526.75","528.50","528.50","528.50","0.02K","1.15%"
"2024-3-11","537.50","526.75","526.75","526.00","0.03K","2.04%"
"2024-3-12","535.50","541.00","544.75","538.00","0.04K","-0.37%"
"2024-3-13","532.25","534.50","535.25","534.00","0.02K","-0.61%"
"2024-3-14","519.50","519.50","519.50","519.50","0.02K","-2.40%"
"2024-3-15","528.50","532.00","537.50","526.75","40.45K","1.73%"
"2024-3-18","542.75","531.25","544.00","527.00","57.98K","2.70%"
"2024-3-19","552.50","542.75","553.75","539.00","52.07K","1.80%"
"2024-3-20","545.00","551.75","553.00","537.00","52.84K","-1.36%"
"2024-3-21","546.75","546.00","552.50","540.25","43.72K","0.32%"
"2024-3-22","554.75","548.50","559.25","539.50","58.44K","1.46%"
"2024-3-25","555.00","559.00","567.00","549.50","63.15K","0.05%"
"2024-3-26","543.50","555.00","557.50","542.75","39.84K","-2.07%"
"2024-3-27","547.50","543.25","549.50","538.50","40.13K","0.74%"
"2024-3-28","560.25","546.50","568.50","544.50","72.67K","2.33%"
"2024-4-1","557.00","562.00","562.75","547.25","43.70K","-0.58%"
"2024-4-2","545.25","557.50","562.75","543.50","64.53K","-2.11%"
"2024-4-3","556.00","545.00","559.75","540.25","58.69K","1.97%"
"2024-4-4","556.25","556.00","562.50","549.50","61.30K","0.04%"
"2024-4-5","567.25","556.00","574.75","555.00","106.58K","1.98%"
"2024-4-8","565.75","570.25","573.75","559.50","90.13K","-0.26%"
"2024-4-9","557.75","563.00","564.25","553.50","73.16K","-1.41%"
"2024-4-10","558.50","558.50","567.25","555.75","68.51K","0.13%"
"2024-4-11","551.75","558.00","559.75","548.25","73.57K","-1.21%"
"2024-4-12","556.00","552.50","562.50","549.50","63.72K","0.77%"
"2024-4-15","551.75","555.25","556.00","544.25","46.71K","-0.76%"
"2024-4-16","549.75","550.75","557.00","542.50","53.01K","-0.36%"
"2024-4-17","537.00","550.50","555.00","536.00","38.90K","-2.32%"
"2024-4-18","536.75","538.00","544.00","534.25","35.42K","-0.05%"
"2024-4-19","550.25","536.75","558.75","536.00","29.39K","2.52%"
"2024-4-22","570.25","549.00","579.50","548.75","50.92K","3.63%"
"2024-4-23","585.00","572.00","586.00","565.75","42.55K","2.59%"
"2024-4-24","594.50","583.25","598.50","578.75","27.55K","1.62%"
"2024-4-25","602.25","594.00","605.00","593.50","25.97K","1.30%"
"2024-4-26","603.25","602.00","614.50","598.25","28.60K","0.17%"
"2024-4-29","590.25","595.75","604.75","582.75","17.08K","-2.15%"
"2024-4-30","585.00","587.00","587.00","577.75","1.41K","-0.89%"
"2024-5-1","581.50","580.25","582.25","579.00","0.51K","-0.60%"
"2024-5-2","586.50","592.75","592.75","580.75","0.07K","0.86%"
"2024-5-3","606.00","606.00","606.00","606.00","0.23K","3.32%"
"2024-5-6","632.25","627.50","630.00","627.50","0.15K","4.33%"
"2024-5-7","624.75","635.00","635.00","632.75","0.05K","-1.19%"
"2024-5-8","616.00","616.00","616.00","616.00","0.02K","-1.40%"
"2024-5-9","619.75","624.25","624.25","624.00","0.13K","0.61%"
"2024-5-10","645.75","645.25","647.00","645.25","0.06K","4.20%"
"2024-5-13","670.25","648.00","648.00","645.75","0.03K","3.79%"
"2024-5-14","657.00","657.00","657.00","657.00","0.02K","-1.98%"
"2024-5-15","665.75","674.25","697.00","662.25","89.54K","1.33%"
"2024-5-16","663.25","664.25","681.50","656.75","68.48K","-0.38%"
"2024-5-17","651.25","662.50","676.50","650.25","62.41K","-1.81%"
"2024-5-20","688.75","654.00","691.25","654.00","93.31K","5.76%"
"2024-5-21","697.50","687.50","700.75","682.00","88.26K","1.27%"
"2024-5-22","693.00","697.25","716.75","688.50","89.82K","-0.65%"
"2024-5-23","698.00","694.00","702.50","682.50","68.18K","0.72%"
"2024-5-24","697.25","701.25","706.00","689.00","70.62K","-0.11%"
"2024-5-28","700.25","713.00","720.00","693.75","73.68K","0.43%"
"2024-5-29","692.75","701.50","706.25","688.50","63.29K","-1.07%"
"2024-5-30","681.00","692.75","693.75","673.25","68.98K","-1.70%"
"2024-5-31","678.50","680.50","691.50","673.75","54.29K","-0.37%"
"2024-6-3","672.75","678.00","697.75","667.50","84.11K","-0.85%"
"2024-6-4","658.25","672.50","681.25","657.75","82.16K","-2.16%"
"2024-6-5","646.75","659.25","664.25","642.75","84.83K","-1.75%"
"2024-6-6","639.50","649.75","654.00","638.25","83.05K","-1.12%"
"2024-6-7","627.50","639.50","639.50","618.25","131.16K","-1.88%"
"2024-6-10","607.50","626.00","627.00","606.25","119.71K","-3.19%"
"2024-6-11","626.50","606.75","633.00","605.50","132.29K","3.13%"
"2024-6-12","617.00","626.00","627.75","610.50","84.29K","-1.52%"
"2024-6-13","620.00","614.50","627.25","612.50","77.15K","0.49%"
"2024-6-14","612.75","618.25","622.50","611.00","73.73K","-1.17%"
"2024-6-17","591.50","607.75","610.25","590.25","71.03K","-3.47%"
"2024-6-18","582.00","590.00","595.25","580.00","59.96K","-1.61%"
"2024-6-20","572.75","582.00","582.75","565.50","66.90K","-1.59%"
"2024-6-21","561.50","571.25","579.25","557.75","67.57K","-1.96%"
"2024-6-24","552.50","562.00","563.00","546.50","36.64K","-1.60%"
"2024-6-25","541.75","552.50","556.00","539.75","29.81K","-1.95%"
"2024-6-26","541.25","539.75","552.75","538.00","19.70K","-0.09%"
"2024-6-27","559.75","540.50","562.50","539.50","18.21K","3.42%"
"2024-6-28","553.50","559.25","565.00","547.00","1.45K","-1.12%"
"2024-7-1","569.25","556.50","568.00","552.75","0.34K","2.85%"
"2024-7-2","561.50","562.00","562.00","562.00","0.28K","-1.36%"
"2024-7-3","554.50","563.75","563.75","558.50","0.19K","-1.25%"
"2024-7-5","572.25","573.00","573.00","573.00","0.13K","3.20%"
"2024-7-8","553.00","552.25","553.00","552.25","0.07K","-3.36%"
"2024-7-9","554.25","554.25","554.25","554.25","0.05K","0.23%"
"2024-7-10","543.50","542.00","547.25","542.00","0.08K","-1.94%"
"2024-7-11","554.25","543.50","561.25","543.50","0.03K","1.98%"
"2024-7-12","538.00","538.00","538.00","538.00","0.09K","-2.93%"
"2024-7-15","532.50","551.00","552.50","531.00","76.57K","-1.02%"
"2024-7-16","530.75","531.25","537.50","525.25","63.37K","-0.33%"
"2024-7-17","539.25","530.50","546.50","528.00","52.56K","1.60%"
"2024-7-18","535.25","540.75","546.50","533.00","50.52K","-0.74%"
"2024-7-19","542.75","534.75","556.25","530.50","67.05K","1.40%"
"2024-7-22","548.00","545.25","553.50","540.25","48.55K","0.97%"
"2024-7-23","542.75","547.75","552.00","540.50","41.16K","-0.96%"
"2024-7-24","547.00","542.50","555.50","537.25","51.66K","0.78%"
"2024-7-25","537.75","546.75","549.75","536.25","44.81K","-1.69%"
"2024-7-26","523.50","537.00","541.25","522.00","56.59K","-2.65%"
"2024-7-29","531.00","523.50","532.75","514.25","53.53K","1.43%"
"2024-7-30","524.00","528.75","529.50","517.00","50.33K","-1.32%"
"2024-7-31","527.25","523.00","534.00","515.50","60.81K","0.62%"
"2024-8-1","532.00","526.75","534.75","519.75","56.99K","0.90%"
"2024-8-2","539.00","532.00","540.50","528.50","51.48K","1.32%"
"2024-8-5","539.50","540.25","541.50","519.75","60.22K","0.09%"
"2024-8-6","543.25","540.00","548.75","531.50","59.18K","0.70%"
"2024-8-7","538.25","544.00","548.75","534.75","79.91K","-0.92%"
"2024-8-8","537.50","537.75","544.50","532.50","67.63K","-0.14%"
"2024-8-9","542.50","537.25","552.00","536.25","82.40K","0.93%"
"2024-8-12","536.75","542.75","547.00","528.00","84.75K","-1.06%"
"2024-8-13","528.75","538.00","538.25","525.00","67.77K","-1.49%"
"2024-8-14","534.75","529.25","537.25","524.00","84.25K","1.13%"
"2024-8-15","528.25","535.75","547.75","527.00","69.56K","-1.22%"
"2024-8-16","530.00","527.25","533.50","523.25","52.85K","0.33%"
"2024-8-19","528.25","530.50","531.25","521.75","46.03K","-0.33%"
"2024-8-20","533.00","528.00","535.50","525.75","43.75K","0.90%"
"2024-8-21","519.75","533.75","536.50","519.00","35.07K","-2.49%"
"2024-8-22","511.00","521.25","524.00","502.50","44.56K","-1.68%"
"2024-8-23","502.25","512.00","513.75","501.25","48.97K","-1.71%"
"2024-8-26","498.00","505.25","506.00","495.50","39.32K","-0.85%"
"2024-8-27","508.25","497.25","510.75","493.50","31.51K","2.06%"
"2024-8-28","514.25","507.00","516.00","505.50","19.34K","1.18%"
"2024-8-29","525.00","513.00","524.00","508.25","12.49K","2.09%"
"2024-8-30","532.75","522.50","534.75","522.50","0.83K","1.48%"
"2024-9-3","552.00","531.50","551.75","530.50","0.43K","3.61%"
"2024-9-4","565.25","551.50","568.75","551.50","0.16K","2.40%"
"2024-9-5","561.00","565.50","565.50","557.00","0.12K","-0.75%"
"2024-9-6","553.25","565.75","565.75","552.25","0.43K","-1.38%"
"2024-9-9","555.50","555.50","555.50","555.50","0.00K","0.41%"
"2024-9-10","558.75","554.75","554.75","554.75","0.01K","0.59%"
"2024-9-11","563.75","563.75","563.75","563.75","0.01K","0.89%"
"2024-9-12","563.00","563.00","563.00","563.00","0.00K","-0.13%"
"2024-9-13","571.25","571.25","571.25","571.25","","1.47%"
"2024-9-16","578.50","594.75","596.00","574.25","80.58K","1.27%"
"2024-9-17","575.75","578.50","584.25","571.25","45.71K","-0.48%"
"2024-9-18","575.75","576.00","582.75","573.00","47.04K","0.00%"
"2024-9-19","565.50","575.75","577.25","564.00","51.65K","-1.78%"
"2024-9-20","568.50","566.25","575.75","565.25","60.49K","0.53%"
"2024-9-23","582.50","570.50","586.50","569.00","63.33K","2.46%"
"2024-9-24","578.00","581.25","589.25","575.25","52.27K","-0.77%"
