"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2021-12-27","96.09","96.10","96.25","96.04","9.30K","0.01%"
"2021-12-28","96.20","96.06","96.27","95.99","9.34K","0.12%"
"2021-12-29","95.93","96.14","96.39","95.74","16.54K","-0.29%"
"2021-12-30","95.96","95.88","96.22","95.86","12.40K","0.04%"
"2021-12-31","95.59","95.96","96.11","95.57","15.00K","-0.39%"
"2022-1-2","95.68","95.67","95.69","95.63","0.45K","0.10%"
"2022-1-3","96.21","95.60","96.33","95.60","16.79K","0.55%"
"2022-1-4","96.27","96.19","96.47","96.04","12.98K","0.07%"
"2022-1-5","96.18","96.33","96.33","95.89","18.72K","-0.10%"
"2022-1-6","96.33","96.21","96.40","96.04","14.33K","0.15%"
"2022-1-7","95.72","96.25","96.28","95.71","22.94K","-0.63%"
"2022-1-9","95.80","95.74","95.82","95.74","0.25K","0.08%"
"2022-1-10","95.99","95.74","96.23","95.74","14.98K","0.20%"
"2022-1-11","95.63","95.90","96.07","95.57","14.22K","-0.38%"
"2022-1-12","94.90","95.58","95.69","94.89","28.21K","-0.76%"
"2022-1-13","94.78","94.97","95.01","94.64","20.14K","-0.13%"
"2022-1-14","95.16","94.83","95.25","94.61","19.21K","0.41%"
"2022-1-17","95.16","95.15","95.33","95.03","9.31K","0.00%"
"2022-1-18","95.72","95.15","95.81","95.11","24.08K","0.59%"
"2022-1-19","95.50","95.71","95.78","95.47","17.30K","-0.23%"
"2022-1-20","95.72","95.53","95.85","95.40","19.14K","0.24%"
"2022-1-21","95.64","95.79","95.83","95.49","13.74K","-0.09%"
"2022-1-24","95.90","95.68","96.13","95.63","20.38K","0.28%"
"2022-1-25","95.93","95.92","96.26","95.89","16.02K","0.03%"
"2022-1-26","96.40","95.95","96.54","95.90","23.31K","0.49%"
"2022-1-27","97.24","96.53","97.30","96.53","24.20K","0.87%"
"2022-1-28","97.27","97.22","97.44","97.05","22.33K","0.02%"
"2022-1-31","96.54","97.22","97.30","96.51","21.12K","-0.75%"
"2022-2-1","96.38","96.69","96.71","96.21","20.90K","-0.17%"
"2022-2-2","95.93","96.27","96.30","95.79","21.52K","-0.46%"
"2022-2-3","95.38","96.06","96.25","95.23","38.80K","-0.58%"
"2022-2-4","95.48","95.31","95.69","95.14","26.52K","0.11%"
"2022-2-7","95.39","95.42","95.62","95.34","16.24K","-0.09%"
"2022-2-8","95.64","95.42","95.75","95.39","16.55K","0.26%"
"2022-2-9","95.49","95.63","95.67","95.38","17.66K","-0.15%"
"2022-2-10","95.55","95.60","96.01","95.16","43.97K","0.06%"
"2022-2-11","96.07","95.85","96.14","95.63","33.61K","0.55%"
"2022-2-13","95.93","96.03","96.07","95.93","0.40K","-0.15%"
"2022-2-14","96.36","96.01","96.43","95.91","32.84K","0.45%"
"2022-2-15","95.99","96.23","96.29","95.95","22.73K","-0.38%"
"2022-2-16","95.70","95.98","96.06","95.67","17.17K","-0.31%"
"2022-2-17","95.80","95.81","96.11","95.68","34.05K","0.11%"
"2022-2-18","96.02","95.83","96.18","95.72","18.09K","0.23%"
"2022-2-20","96.11","96.12","96.14","96.08","0.10K","0.10%"
"2022-2-21","96.02","96.12","96.14","95.65","22.84K","-0.10%"
"2022-2-22","96.01","96.12","96.25","95.83","20.09K","-0.01%"
"2022-2-23","96.19","96.00","96.24","95.83","19.87K","0.18%"
"2022-2-24","97.12","96.25","97.74","96.25","53.31K","0.97%"
"2022-2-25","96.62","97.04","97.22","96.51","33.08K","-0.51%"
"2022-2-27","97.14","97.24","97.33","97.11","1.88K","0.53%"
"2022-2-28","96.69","97.23","97.40","96.61","30.60K","-0.45%"
"2022-3-1","97.41","96.81","97.57","96.63","28.47K","0.74%"
"2022-3-2","97.41","97.40","97.85","97.29","29.37K","0.01%"
"2022-3-3","97.79","97.48","97.96","97.44","21.77K","0.39%"
"2022-3-4","98.67","98.07","98.94","97.84","29.68K","0.90%"
"2022-3-6","98.91","98.63","98.96","98.63","1.14K","0.24%"
"2022-3-7","99.29","98.64","99.43","98.63","52.82K","0.39%"
"2022-3-8","99.08","99.25","99.33","98.70","41.67K","-0.22%"
"2022-3-9","97.95","99.01","99.08","97.85","42.71K","-1.14%"
"2022-3-10","98.50","98.10","98.61","97.71","29.24K","0.56%"
"2022-3-11","99.13","98.47","99.15","98.26","13.65K","0.64%"
"2022-3-13","99.04","98.98","99.04","98.98","0.01K","-0.10%"
"2022-3-14","98.88","98.98","99.25","98.74","0.16K","-0.16%"
"2022-3-15","99.06","99.08","99.18","98.60","20.63K","0.19%"
"2022-3-16","98.62","98.91","99.10","98.29","23.70K","-0.45%"
"2022-3-17","97.97","98.46","98.48","97.71","18.55K","-0.66%"
"2022-3-18","98.23","97.98","98.64","97.85","13.96K","0.26%"
"2022-3-20","98.31","98.25","98.31","98.20","0.22K","0.08%"
"2022-3-21","98.50","98.25","98.54","98.16","10.84K","0.19%"
"2022-3-22","98.52","98.50","98.96","98.32","16.05K","0.02%"
"2022-3-23","98.61","98.54","98.89","98.43","10.35K","0.09%"
"2022-3-24","98.80","98.63","98.96","98.60","16.48K","0.19%"
"2022-3-25","98.82","98.74","98.86","98.42","11.83K","0.02%"
"2022-3-27","98.88","98.84","98.90","98.82","0.25K","0.06%"
"2022-3-28","99.06","98.84","99.36","98.82","22.62K","0.18%"
"2022-3-29","98.44","99.05","99.26","98.06","32.14K","-0.62%"
"2022-3-30","97.88","98.46","98.49","97.73","20.77K","-0.57%"
"2022-3-31","98.36","97.90","98.44","97.76","21.39K","0.50%"
"2022-4-1","98.63","98.36","98.75","98.35","16.69K","0.27%"
"2022-4-3","98.60","98.63","98.64","98.60","0.13K","-0.03%"
"2022-4-4","98.97","98.63","99.07","98.51","14.02K","0.38%"
"2022-4-5","99.43","98.97","99.50","98.82","25.44K","0.46%"
"2022-4-6","99.61","99.48","99.80","99.32","27.26K","0.19%"
"2022-4-7","99.76","99.67","99.85","99.43","17.54K","0.15%"
"2022-4-8","99.75","99.82","100.20","99.75","25.96K","-0.01%"
"2022-4-10","99.79","99.65","99.80","99.61","0.66K","0.04%"
"2022-4-11","99.92","99.69","100.05","99.61","14.58K","0.13%"
"2022-4-12","100.29","100.02","100.33","99.74","21.00K","0.37%"
"2022-4-13","99.91","100.32","100.51","99.81","33.30K","-0.38%"
"2022-4-14","100.33","99.84","100.77","99.56","39.50K","0.41%"
"2022-4-17","100.51","100.50","100.56","100.45","0.44K","0.18%"
"2022-4-18","100.77","100.47","100.85","100.45","10.33K","0.25%"
"2022-4-19","100.96","100.80","101.03","100.68","14.35K","0.20%"
"2022-4-20","100.42","101.00","101.04","100.21","26.31K","-0.54%"
"2022-4-21","100.61","100.35","100.68","99.81","32.55K","0.20%"
"2022-4-22","101.21","100.64","101.34","100.49","30.37K","0.60%"
"2022-4-24","101.07","101.11","101.18","101.05","0.50K","-0.14%"
"2022-4-25","101.77","101.11","101.86","101.05","19.57K","0.69%"
"2022-4-26","102.32","101.71","102.37","101.54","23.22K","0.54%"
"2022-4-27","102.96","102.33","103.29","102.24","37.47K","0.63%"
"2022-4-28","103.66","103.03","103.95","103.01","54.11K","0.68%"
"2022-4-29","102.96","103.68","103.68","102.81","43.62K","-0.67%"
"2022-5-1","103.29","103.20","103.31","103.17","0.35K","0.32%"
"2022-5-2","103.77","103.22","103.78","103.12","14.29K","0.46%"
"2022-5-3","103.50","103.60","103.70","103.06","13.75K","-0.26%"
"2022-5-4","102.59","103.48","103.67","102.48","26.02K","-0.87%"
"2022-5-5","103.80","102.57","103.97","102.38","42.44K","1.18%"
"2022-5-6","103.69","103.61","104.11","103.24","30.56K","-0.10%"
"2022-5-8","103.84","103.69","103.84","103.69","0.61K","0.14%"
"2022-5-9","103.69","103.69","104.21","103.42","33.56K","-0.15%"
"2022-5-10","103.94","103.72","104.00","103.53","21.95K","0.24%"
"2022-5-11","103.87","103.96","104.15","103.40","40.00K","-0.07%"
"2022-5-12","104.90","104.07","104.96","103.92","45.49K","0.98%"
"2022-5-13","104.62","104.83","105.07","104.50","33.58K","-0.26%"
"2022-5-15","104.63","104.65","104.65","104.51","0.40K","0.00%"
"2022-5-16","104.20","104.65","104.70","104.15","22.16K","-0.41%"
"2022-5-17","103.41","104.18","104.26","103.25","28.48K","-0.76%"
"2022-5-18","103.86","103.35","103.96","103.24","30.63K","0.44%"
"2022-5-19","102.75","103.87","103.93","102.69","28.63K","-1.07%"
"2022-5-20","103.17","102.95","103.29","102.81","20.45K","0.41%"
"2022-5-22","102.96","103.02","103.07","102.93","0.34K","-0.21%"
"2022-5-23","102.10","103.02","103.07","102.04","31.09K","-0.84%"
"2022-5-24","101.87","102.14","102.33","101.65","28.49K","-0.22%"
"2022-5-25","102.08","101.76","102.47","101.75","22.75K","0.20%"
"2022-5-26","101.86","102.10","102.29","101.76","13.82K","-0.21%"
"2022-5-27","101.70","101.75","101.96","101.46","16.94K","-0.16%"
"2022-5-29","101.71","101.67","101.74","101.67","0.32K","0.01%"
"2022-5-30","101.31","101.67","101.74","101.30","10.53K","-0.40%"
"2022-5-31","101.77","101.42","102.21","101.42","20.17K","0.46%"
"2022-6-1","102.53","101.77","102.75","101.77","19.39K","0.75%"
"2022-6-2","101.83","102.60","102.64","101.75","21.91K","-0.68%"
"2022-6-3","102.16","101.78","102.25","101.66","14.93K","0.32%"
"2022-6-5","102.14","102.21","102.21","102.10","0.18K","-0.02%"
"2022-6-6","102.45","102.23","102.47","101.86","20.90K","0.31%"
"2022-6-7","102.32","102.47","102.85","102.26","26.22K","-0.12%"
"2022-6-8","102.55","102.40","102.78","102.26","34.47K","0.22%"
"2022-6-9","103.22","102.59","103.36","102.09","32.61K","0.66%"
"2022-6-10","104.15","103.30","104.24","103.06","18.28K","0.90%"
"2022-6-12","104.29","104.29","104.29","104.29","","0.13%"
"2022-6-13","104.95","104.29","104.82","104.29","0.58K","0.63%"
"2022-6-14","105.34","105.00","105.47","104.48","33.47K","0.38%"
"2022-6-15","104.93","105.13","105.57","104.43","61.62K","-0.39%"
"2022-6-16","103.42","104.60","105.28","103.20","45.61K","-1.45%"
"2022-6-17","104.49","103.68","104.89","103.64","33.36K","1.04%"
"2022-6-19","104.45","104.50","104.59","104.44","0.61K","-0.04%"
"2022-6-20","104.49","104.50","104.59","104.01","12.23K","0.04%"
"2022-6-21","104.21","104.25","104.32","103.73","15.50K","-0.27%"
"2022-6-22","103.98","104.21","104.73","103.61","27.61K","-0.22%"
"2022-6-23","104.19","104.00","104.54","103.84","33.25K","0.20%"
"2022-6-24","103.96","104.15","104.28","103.74","26.03K","-0.22%"
"2022-6-26","103.82","103.87","103.90","103.75","0.47K","-0.14%"
"2022-6-27","103.68","103.86","104.00","103.42","21.55K","-0.13%"
"2022-6-28","104.26","103.71","104.37","103.50","20.86K","0.56%"
"2022-6-29","104.85","104.27","104.89","104.14","31.70K","0.56%"
"2022-6-30","104.46","104.83","105.32","104.40","30.31K","-0.37%"
"2022-7-1","104.91","104.51","105.44","104.51","20.12K","0.43%"
"2022-7-3","104.83","104.88","104.92","104.82","0.21K","-0.07%"
"2022-7-4","104.91","104.91","105.06","104.58","10.92K","0.07%"
"2022-7-5","106.32","104.92","106.58","104.83","50.06K","1.34%"
"2022-7-6","106.90","106.33","107.07","106.14","38.05K","0.54%"
"2022-7-7","106.96","106.87","107.05","106.53","21.33K","0.06%"
"2022-7-8","106.82","106.83","107.61","106.64","40.05K","-0.13%"
"2022-7-10","106.89","106.78","106.90","106.73","0.54K","0.06%"
"2022-7-11","107.83","106.68","108.08","106.68","25.53K","0.88%"
"2022-7-12","107.91","108.00","108.42","107.67","31.34K","0.08%"
"2022-7-13","107.76","108.03","108.42","107.27","38.69K","-0.14%"
"2022-7-14","108.41","108.07","109.14","108.01","42.04K","0.60%"
"2022-7-15","107.91","108.44","108.58","107.76","24.43K","-0.46%"
"2022-7-17","107.71","107.83","107.90","107.71","0.55K","-0.18%"
"2022-7-18","107.23","107.82","107.90","106.75","28.18K","-0.45%"
"2022-7-19","106.55","107.30","107.49","106.25","39.64K","-0.64%"
"2022-7-20","106.95","106.56","107.13","106.23","31.20K","0.38%"
"2022-7-21","106.80","106.97","107.25","106.30","36.50K","-0.14%"
"2022-7-22","106.62","106.53","107.25","105.99","39.75K","-0.17%"
"2022-7-24","106.58","106.42","106.58","106.42","0.43K","-0.04%"
"2022-7-25","106.36","106.40","106.76","106.07","23.70K","-0.21%"
"2022-7-26","107.04","106.32","107.15","106.06","29.92K","0.65%"
"2022-7-27","106.33","107.02","107.30","106.13","48.13K","-0.67%"
"2022-7-28","106.24","106.26","106.85","105.93","39.03K","-0.09%"
"2022-7-29","105.78","106.07","106.54","105.41","41.38K","-0.43%"
"2022-7-31","105.88","105.71","105.92","105.71","0.27K","0.09%"
"2022-8-1","105.34","105.73","105.92","105.11","28.39K","-0.51%"
"2022-8-2","106.10","105.25","106.20","104.92","38.60K","0.73%"
"2022-8-3","106.38","106.25","106.70","105.86","42.57K","0.26%"
"2022-8-4","105.57","106.36","106.41","105.54","25.63K","-0.76%"
"2022-8-5","106.49","105.61","106.81","105.58","42.82K","0.88%"
"2022-8-7","106.53","106.50","106.55","106.49","0.29K","0.03%"
"2022-8-8","106.32","106.49","106.67","105.97","31.70K","-0.19%"
"2022-8-9","106.25","106.24","106.31","105.86","16.79K","-0.07%"
"2022-8-10","105.08","106.22","106.29","104.51","41.86K","-1.10%"
"2022-8-11","104.99","105.11","105.33","104.52","33.29K","-0.08%"
"2022-8-12","105.51","105.01","105.77","104.97","34.92K","0.49%"
"2022-8-14","105.58","105.51","105.58","105.51","0.15K","0.07%"
"2022-8-15","106.43","105.51","106.43","105.43","39.74K","0.81%"
"2022-8-16","106.39","106.36","106.84","106.21","25.80K","-0.04%"
"2022-8-17","106.49","106.37","106.79","106.18","23.27K","0.09%"
"2022-8-18","107.42","106.57","107.50","106.43","33.75K","0.87%"
"2022-8-19","108.10","107.42","108.14","107.42","35.34K","0.64%"
"2022-8-21","108.09","108.06","108.14","108.02","0.84K","-0.01%"
"2022-8-22","108.98","108.06","109.03","108.02","42.10K","0.82%"
"2022-8-23","108.55","108.92","109.21","107.99","49.63K","-0.39%"
"2022-8-24","108.62","108.49","109.06","108.29","23.54K","0.06%"
"2022-8-25","108.43","108.61","108.64","107.94","21.60K","-0.17%"
"2022-8-26","108.75","108.43","108.82","107.48","42.70K","0.29%"
"2022-8-28","109.14","108.89","109.15","108.85","0.83K","0.36%"
"2022-8-29","108.79","108.80","109.44","108.43","31.42K","-0.33%"
"2022-8-30","108.75","108.64","109.08","108.24","28.11K","-0.04%"
"2022-8-31","108.67","108.73","109.17","108.33","27.08K","-0.08%"
"2022-9-1","109.68","108.82","109.98","108.74","33.69K","0.93%"
"2022-9-2","109.51","109.60","109.69","108.91","34.48K","-0.15%"
"2022-9-4","110.00","109.83","110.04","109.79","0.83K","0.45%"
"2022-9-5","109.51","109.82","110.26","109.69","19.16K","-0.45%"
"2022-9-6","110.20","109.61","110.55","109.37","30.82K","0.63%"
"2022-9-7","109.83","110.32","110.79","109.51","40.29K","-0.34%"
"2022-9-8","109.71","109.69","110.25","109.29","51.70K","-0.11%"
"2022-9-9","109.00","109.54","109.55","108.35","38.77K","-0.65%"
"2022-9-11","108.77","108.61","108.85","108.57","0.99K","-0.21%"
"2022-9-12","108.32","108.62","108.86","107.80","50.93K","-0.42%"
"2022-9-13","109.81","108.21","109.92","107.67","44.30K","1.38%"
"2022-9-14","109.63","109.83","109.92","109.26","54.43K","-0.16%"
"2022-9-15","109.71","109.58","109.93","109.38","21.84K","0.07%"
"2022-9-16","109.74","109.79","110.26","109.45","14.36K","0.02%"
"2022-9-18","109.57","109.70","109.70","109.57","0.00K","-0.15%"
"2022-9-19","109.98","109.70","110.08","109.54","0.14K","0.37%"
"2022-9-20","109.94","109.29","110.01","109.07","28.29K","-0.04%"
"2022-9-21","110.35","109.90","111.36","109.86","51.63K","0.37%"
"2022-9-22","111.11","111.22","111.58","110.22","55.61K","0.69%"
"2022-9-23","112.96","111.00","113.00","110.84","54.78K","1.67%"
"2022-9-25","112.93","112.91","113.08","112.67","2.40K","-0.03%"
"2022-9-26","114.02","112.99","114.44","112.67","87.87K","0.97%"
"2022-9-27","114.05","113.85","114.43","113.26","55.23K","0.02%"
"2022-9-28","112.51","114.11","114.75","112.46","99.32K","-1.35%"
"2022-9-29","112.20","112.96","113.72","111.95","56.44K","-0.27%"
"2022-9-30","112.08","111.81","112.70","111.54","54.60K","-0.11%"
"2022-10-2","112.21","112.12","112.25","112.01","1.05K","0.12%"
"2022-10-3","111.66","112.15","112.53","111.40","39.38K","-0.50%"
"2022-10-4","109.98","111.50","111.82","109.96","51.31K","-1.50%"
"2022-10-5","111.01","110.07","111.65","109.99","37.55K","0.94%"
"2022-10-6","112.18","110.88","112.24","110.72","33.41K","1.06%"
"2022-10-7","112.68","112.21","112.78","111.86","42.76K","0.45%"
"2022-10-9","112.72","112.68","112.79","112.68","0.44K","0.04%"
"2022-10-10","113.07","112.65","113.29","112.51","34.69K","0.31%"
"2022-10-11","113.13","113.00","113.47","112.29","47.26K","0.05%"
"2022-10-12","113.22","113.23","113.50","112.90","39.16K","0.08%"
"2022-10-13","112.25","113.18","113.85","112.02","78.59K","-0.86%"
"2022-10-14","113.20","112.47","113.30","112.06","47.79K","0.85%"
"2022-10-16","112.94","113.05","113.13","112.90","0.84K","-0.23%"
"2022-10-17","111.91","113.17","113.17","111.79","41.50K","-0.91%"
"2022-10-18","111.99","111.97","112.35","111.63","41.68K","0.08%"
"2022-10-19","112.88","111.82","113.00","111.78","34.23K","0.79%"
"2022-10-20","112.82","112.90","113.03","112.05","39.69K","-0.05%"
"2022-10-21","111.98","112.85","113.83","111.57","113.49K","-0.74%"
"2022-10-23","111.80","111.63","112.22","111.35","4.93K","-0.16%"
"2022-10-24","111.91","111.61","112.46","111.33","40.55K","0.10%"
"2022-10-25","110.83","111.82","112.07","110.63","49.49K","-0.96%"
"2022-10-26","109.55","110.84","111.01","109.46","50.48K","-1.15%"
"2022-10-27","110.45","109.45","110.48","109.36","50.40K","0.82%"
"2022-10-28","110.61","110.39","110.93","110.14","38.12K","0.14%"
"2022-10-30","110.69","110.67","110.74","110.61","0.27K","0.08%"
"2022-10-31","111.42","110.68","111.54","110.58","24.96K","0.66%"
"2022-11-1","111.36","111.44","111.65","110.57","36.50K","-0.05%"
"2022-11-2","111.23","111.36","112.03","110.26","48.15K","-0.12%"
"2022-11-3","112.80","112.03","113.04","111.71","50.91K","1.42%"
"2022-11-4","110.77","112.88","112.88","110.61","62.90K","-1.80%"
"2022-11-6","111.02","111.00","111.13","110.89","1.20K","0.22%"
"2022-11-7","109.99","111.00","111.17","109.92","34.39K","-0.93%"
"2022-11-8","109.54","110.00","110.50","109.24","37.00K","-0.41%"
"2022-11-9","110.46","109.63","110.54","109.36","46.85K","0.84%"
"2022-11-10","108.09","110.21","110.89","107.58","71.97K","-2.14%"
"2022-11-11","106.16","108.05","108.32","106.14","55.54K","-1.78%"
"2022-11-13","106.58","106.66","106.71","106.53","0.65K","0.40%"
"2022-11-14","106.53","106.65","107.15","106.33","40.26K","-0.05%"
"2022-11-15","106.29","106.90","107.00","105.15","75.91K","-0.22%"
"2022-11-16","106.15","106.47","106.67","105.72","46.22K","-0.13%"
"2022-11-17","106.59","106.25","107.14","105.97","35.05K","0.41%"
"2022-11-18","106.83","106.49","106.92","106.23","27.11K","0.22%"
"2022-11-20","106.81","106.90","106.90","106.78","0.19K","-0.02%"
"2022-11-21","107.73","106.91","107.89","106.78","23.69K","0.87%"
"2022-11-22","107.11","107.57","107.66","107.01","20.07K","-0.57%"
"2022-11-23","105.97","107.04","107.14","105.91","31.04K","-1.07%"
"2022-11-24","105.97","105.88","106.00","105.54","13.44K","0.00%"
"2022-11-25","105.92","105.85","106.35","105.61","16.78K","-0.05%"
"2022-11-27","106.28","106.19","106.29","106.14","1.04K","0.34%"
"2022-11-28","106.63","106.12","106.69","105.25","42.07K","0.33%"
"2022-11-29","106.77","106.61","106.82","106.00","24.38K","0.13%"
"2022-11-30","105.90","106.66","107.15","105.71","37.35K","-0.82%"
"2022-12-1","104.69","105.57","105.86","104.55","43.75K","-1.14%"
"2022-12-2","104.50","104.79","105.57","103.93","43.74K","-0.18%"
"2022-12-4","104.43","104.43","104.56","104.43","0.59K","-0.07%"
"2022-12-5","105.24","104.43","105.36","104.07","35.49K","0.77%"
"2022-12-6","105.54","105.10","105.58","104.85","28.96K","0.29%"
"2022-12-7","105.06","105.57","105.80","104.82","33.34K","-0.46%"
"2022-12-8","104.76","105.22","105.42","104.68","26.31K","-0.29%"
"2022-12-9","104.80","104.77","105.20","104.41","38.53K","0.04%"
"2022-12-11","105.04","104.96","105.06","104.90","0.17K","0.23%"
"2022-12-12","105.10","104.85","105.24","104.64","29.21K","0.06%"
"2022-12-13","103.94","104.94","105.08","103.53","34.51K","-1.10%"
"2022-12-14","103.74","103.99","104.19","103.39","49.73K","-0.20%"
"2022-12-15","104.53","103.61","104.86","103.50","40.25K","0.76%"
"2022-12-16","104.66","104.46","104.82","104.23","15.35K","0.12%"
"2022-12-19","104.60","104.63","104.65","104.15","0.06K","-0.06%"
"2022-12-20","103.61","104.37","104.42","103.40","30.55K","-0.95%"
"2022-12-21","103.85","103.63","104.07","103.51","16.95K","0.23%"
"2022-12-22","104.13","103.80","104.30","103.43","21.05K","0.27%"
"2022-12-23","104.01","104.18","104.24","103.82","15.93K","-0.11%"
"2022-12-27","103.89","103.83","104.11","103.58","13.28K","-0.11%"
"2022-12-28","104.18","104.00","104.27","103.57","19.01K","0.28%"
"2022-12-29","103.59","104.08","104.21","103.54","14.45K","-0.57%"
"2022-12-30","103.27","103.64","103.86","103.14","22.93K","-0.31%"
"2023-1-3","104.31","103.44","104.65","103.24","32.36K","1.01%"
"2023-1-4","104.02","104.38","104.39","103.60","22.70K","-0.28%"
"2023-1-5","104.83","103.83","105.06","103.78","26.34K","0.78%"
"2023-1-6","103.65","104.84","105.50","103.62","38.59K","-1.13%"
"2023-1-8","103.50","103.69","103.69","103.50","0.58K","-0.14%"
"2023-1-9","102.74","103.69","103.69","102.68","35.68K","-0.73%"
"2023-1-10","102.98","102.97","103.25","102.77","20.58K","0.23%"
"2023-1-11","102.93","102.98","103.23","102.85","22.72K","-0.05%"
"2023-1-12","102.00","102.90","103.10","101.81","52.38K","-0.91%"
"2023-1-13","101.95","102.00","102.39","101.72","24.05K","-0.05%"
"2023-1-15","102.00","101.90","102.01","101.90","0.17K","0.05%"
"2023-1-16","101.95","101.90","102.30","101.46","11.92K","-0.05%"
"2023-1-17","102.14","102.04","102.32","101.68","27.43K","0.19%"
"2023-1-18","102.11","102.25","102.65","101.26","40.26K","-0.03%"
"2023-1-19","101.83","102.20","102.26","101.76","20.17K","-0.27%"
"2023-1-20","101.78","101.86","102.32","101.70","16.66K","-0.05%"
"2023-1-22","101.69","101.72","101.72","101.64","0.35K","-0.08%"
"2023-1-23","101.92","101.72","102.04","101.35","21.42K","0.22%"
"2023-1-24","101.68","101.77","102.21","101.49","22.22K","-0.24%"
"2023-1-25","101.42","101.74","101.89","101.33","23.31K","-0.25%"
"2023-1-26","101.64","101.39","101.99","101.29","23.08K","0.22%"
"2023-1-27","101.72","101.52","101.99","101.49","18.24K","0.08%"
"2023-1-29","101.69","101.75","101.75","101.69","0.12K","-0.03%"
"2023-1-30","102.09","101.75","102.13","101.46","21.43K","0.38%"
"2023-1-31","101.92","102.01","102.45","101.82","31.11K","-0.17%"
"2023-2-1","101.03","101.93","102.01","100.81","36.73K","-0.87%"
"2023-2-2","101.57","100.75","101.75","100.68","42.49K","0.54%"
"2023-2-3","102.75","101.65","102.85","101.38","39.17K","1.16%"
"2023-2-5","102.96","103.01","103.01","102.85","0.33K","0.20%"
"2023-2-6","103.50","102.89","103.65","102.85","37.02K","0.52%"
"2023-2-7","103.30","103.42","103.85","102.87","27.28K","-0.19%"
"2023-2-8","103.27","103.17","103.39","102.88","17.73K","-0.03%"
"2023-2-9","103.11","103.39","103.45","102.52","21.83K","-0.16%"
"2023-2-10","103.54","103.12","103.59","102.80","21.58K","0.42%"
"2023-2-12","103.51","103.43","103.54","103.43","0.19K","-0.02%"
"2023-2-13","103.25","103.43","103.75","103.13","15.17K","-0.26%"
"2023-2-14","103.12","103.10","103.44","102.39","37.12K","-0.12%"
"2023-2-15","103.84","103.12","104.03","103.07","24.33K","0.69%"
"2023-2-16","103.79","103.82","104.17","103.46","29.83K","-0.05%"
"2023-2-17","103.78","104.10","104.61","103.76","24.05K","-0.01%"
"2023-2-19","103.93","103.83","103.93","103.83","0.15K","0.14%"
"2023-2-20","103.78","103.83","104.02","103.68","9.41K","-0.14%"
"2023-2-21","104.11","103.85","104.20","103.70","17.92K","0.32%"
"2023-2-22","104.52","104.03","104.54","103.94","15.07K","0.39%"
"2023-2-23","104.54","104.43","104.74","104.26","15.24K","0.02%"
"2023-2-24","105.16","104.44","105.28","104.38","23.92K","0.59%"
"2023-2-26","105.13","105.21","105.21","105.10","0.29K","-0.03%"
"2023-2-27","104.62","105.21","105.32","104.49","17.99K","-0.48%"
"2023-2-28","104.82","104.61","104.95","104.36","18.88K","0.19%"
"2023-3-1","104.43","104.99","105.04","104.04","26.13K","-0.37%"
"2023-3-2","105.00","104.44","105.15","104.42","18.33K","0.54%"
"2023-3-3","104.49","104.85","104.99","104.45","19.11K","-0.48%"
"2023-3-5","104.61","104.54","104.61","104.54","0.17K","0.12%"
"2023-3-6","104.32","104.54","104.67","104.13","21.76K","-0.27%"
"2023-3-7","105.59","104.28","105.64","104.10","24.98K","1.21%"
"2023-3-8","105.63","105.60","105.87","105.33","31.06K","0.04%"
"2023-3-9","105.31","105.64","105.73","105.14","24.40K","-0.31%"
"2023-3-10","104.55","105.12","105.36","104.03","22.05K","-0.72%"
"2023-3-12","104.22","104.08","104.22","104.08","0.10K","-0.32%"
"2023-3-13","103.71","104.08","104.34","103.73","0.15K","-0.49%"
"2023-3-14","103.21","103.25","103.78","103.08","19.86K","-0.48%"
"2023-3-15","104.28","103.32","104.72","103.04","27.71K","1.03%"
"2023-3-16","104.09","104.34","104.40","103.89","27.79K","-0.18%"
"2023-3-17","103.36","104.10","104.13","103.33","18.18K","-0.70%"
"2023-3-19","103.45","103.42","103.50","103.33","0.37K","0.09%"
"2023-3-20","102.93","103.42","103.64","102.90","14.83K","-0.50%"
"2023-3-21","102.90","102.96","103.14","102.64","12.93K","-0.03%"
"2023-3-22","101.97","102.84","102.91","101.67","19.34K","-0.90%"
"2023-3-23","102.21","102.10","102.29","101.56","22.48K","0.23%"
"2023-3-24","102.76","102.26","103.03","102.17","14.23K","0.54%"
"2023-3-26","102.68","102.67","102.72","102.63","0.31K","-0.08%"
"2023-3-27","102.52","102.77","102.89","102.48","7.36K","-0.16%"
"2023-3-28","102.11","102.43","102.43","102.04","9.38K","-0.40%"
"2023-3-29","102.30","102.13","102.44","102.03","10.00K","0.19%"
"2023-3-30","101.82","102.31","102.46","101.75","8.87K","-0.47%"
"2023-3-31","102.19","101.90","102.31","101.73","12.30K","0.36%"
"2023-4-2","102.61","102.28","102.61","102.28","0.87K","0.41%"
"2023-4-3","101.79","102.27","102.75","101.56","16.16K","-0.80%"
"2023-4-4","101.27","101.74","101.95","101.14","15.26K","-0.51%"
"2023-4-5","101.54","101.25","101.68","101.09","16.08K","0.27%"
"2023-4-6","101.52","101.57","101.83","101.43","9.87K","-0.03%"
"2023-4-7","101.73","101.63","101.97","101.57","3.06K","0.21%"
"2023-4-9","101.69","101.73","101.75","101.68","0.29K","-0.03%"
"2023-4-10","102.25","101.73","102.48","101.65","11.16K","0.54%"
